,word,count
1623,politicos,139
1624,19h,139
1625,encontra,139
1626,cachorro,139
1627,sc,139
1628,entenda,138
1629,producao,138
1630,gratuitos,138
1631,and,138
1632,28,138
1633,morreram,138
1634,jovens,138
1635,marque,138
1636,conhecimento,138
1637,seguidores,138
1638,confira:,138
1639,salva,138
1640,dai,138
1641,preocupado,138
1642,humanos,138
1643,mora,138
1644,disseminacao,138
1645,busca,137
1646,telefone,137
1647,compra,137
1648,ali,137
1649,doce,137
1650,radio,137
1651,#coronavirus?,137
1652,cidadao,137
1653,remoto,137
1654,saiam,137
1655,dia:,137
1656,espera,137
1657,defender,137
1658,precisando,137
1659,ato,137
1660,afinal,137
1661,gustavo,137
1662,sonho,137
1663,natureza,136
1664,coragem,136
1665,terminar,136
1666,leite,136
1667,testar,136
1668,viajar,136
1669,aguenta,135
1670,sozinha,135
1671,#quarentenanaosaoferias,135
1672,2019,135
1673,resposta,135
1674,conosco,135
1675,simplesmente,135
1676,casa!!!,135
1677,*,135
1678,lei,135
1679,parte!,135
1680,#quarentenou,135
1681,matando,135
1682,clube,134
1683,lendo,134
1684,em:,134
1685,ai!,134
1686,quarta-feira,134
1687,lixo,134
1688,parado,133
1689,agradecer,133
1690,#tecnologia,133
1691,produtividade,133
1692,#boatarde,133
1693,significa,133
1694,municipio,133
1695,prevenir,133
1696,tristeza,133
1697,???,133
1698,#gustavolima,132
1699,#segundadetremurasdv,132
1700,rainha,132
1701,bebe,132
1702,manutencao,132
1703,publicos,132
1704,cientistas,132
1705,#home,132
1706,voltando,132
1707,senhora,132
1708,podcast,131
1709,visto,131
1710,#sdv,131
1711,zero,131
1712,#photo,131
1713,mamae,131
1714,portugal,130
1715,idade,130
1716,churrasco,130
1717,segura,130
1718,agr,130
1719,#saudemental,130
1720,#bahia,130
1721,esquecer,130
1722,basica,130
1723,#confinamento,130
1724,tantos,130
1725,curta,129
1726,#goodvibes,129
1727,gato,129
1728,confirmado,128
1729,gratidao,128
1730,funcionando,128
1731,acompanhar,128
1732,moradores,128
1733,mp,128
1734,amamos,128
1735,avo,128
1736,deus!,128
1737,material,128
1738,lar,128
1739,e:,128
1740,lavem,128
1741,mulheres,127
1742,@estadao,127
1743,mendonca,127
1744,pobres,127
1745,mande,127
1746,estilo,127
1747,iria,127
1748,@wilsonwitzel,127
1749,nao!,127
1750,liberar,127
1751,jejum,127
1752,alimentos,127
1753,#fitness,127
1754,loucura,127
1755,gerais,127
1756,dei,126
1757,sensacao,126
1758,republica,126
1759,#curitiba,126
1760,#lifestyle,126
1761,#sabadou,126
1762,comunidade,126
1763,escolas,126
1764,meia,126
1765,bairros,126
1766,#leitura,126
1767,li,126
1768,realizar,125
1769,voltei,125
1770,@osmarterra,125
1771,direita,125
1772,@cnnbrasil,125
1773,tratamento,125
1774,frio,125
1775,#tercadetremurasdv,125
1776,melhorar,125
1777,saio,125
1778,jornalista,125
1779,coronavirus?,124
1780,respeitando,124
1781,#fiqueemcasa:,124
1782,play,124
1783,resultados,124
1784,acredita,124
1785,cinema,124
1786,doido,124
1787,parque,124
1788,chao,124
1789,#politica,124
1790,brasil!,124
1791,#deusnocomando,123
1792,reclamando,123
1793,pediu,123
1794,professor,123
1795,#pagalogobolsonaro,123
1796,??,123
1797,cultura,123
1798,#fotografia,123
1799,#selfie,123
1800,#literatura,123
1801,treinar,123
1802,senso,123
1803,quintal,123
1804,missao,122
1805,conseguiu,122
1806,capitao,122
1807,escritorio,122
1808,natal,122
1809,#globo,122
1810,bando,122
1811,taxa,122
1812,pau,122
1813,ca,122
1814,hashtag,122
1815,#ficaadica,122
1816,que?,122
1817,bola,122
1818,tantas,121
1819,idiota,121
1820,pagode,121
1821,#foraprior,121
1822,mudou,121
1823,predio,121
1824,vitamina,121
1825,toma,121
1826,inimigo,121
1827,#deus,121
1828,#esperanca,121
1829,toca,121
1830,virus!,121
1831,gt;,121
1832,babu,121
1833,@rodrigomaia,121
1834,bela,121
1835,certa,121
1836,data,121
1837,quebrar,120
1838,estara,120
1839,saida,120
1840,normalmente,120
1841,estes,120
1842,papa,120
1843,painel,120
1844,pagina,120
1845,questoes,120
1846,experiencia,120
1847,tela,120
1848,maravilhoso,120
1849,ovo,120
1850,enviar,120
1851,shows,120
1852,panico,120
1853,hahahaha,119
1854,sabendo,119
1855,playlist,119
1856,dj,119
1857,pouquinho,119
1858,pesquisa,119
1859,podera,119
1860,erro,119
1861,diferentes,119
1862,carnaval,119
1863,#games,119
1864,divulgar,119
1865,eita,119
1866,#bolsonarotemrazaosim,118
1867,nois,118
1868,objetivo,118
1869,instagram:,118
1870,ne?!,118
1871,lojas,118
1872,escolher,118
1873,chamado,118
1874,29,118
1875,enfrentamento,118
1876,b,118
1877,hein,118
1878,google,118
1879,dupla,118
1880,terca,118
1881,iniciativa,117
1882,apoia,117
1883,covid-19?,117
1884,#vaificartudobem,117
1885,#informacao,117
1886,defende,117
1887,chance,117
1888,tambem!,117
1889,frase,117
1890,francisco,117
1891,valeu,117
1892,pedidos,117
1893,baixo,117
1894,continuem,117
1895,batalha,117
1896,emprego,117
1897,100%,117
1898,master,117
1899,classe,117
1900,pare,117
1901,funciona,117
1902,pedi,116
1903,arrumei,116
1904,#aovivo,116
1905,lembre-se,116
1906,serem,116
1907,jamais,116
1908,belem,116
1909,como?,116
1910,parana,116
1911,#natureza,116
1912,sabao,116
1913,conferir,116
1914,#sarscov2,116
1915,comemorar,116
1916,conte,116
1917,batendo,116
1918,aprenda,116
1919,min,116
1920,cartilha,116
1921,plataforma,115
1922,entende,115
1923,transporte,115
1924,produtivo,115
1925,@bbb,115
1926,estaria,115
1927,bateu,115
1928,#empatia,115
1929,;,115
1930,pequeno,115
1931,acorda,115
1932,maio,115
1933,ganhe,115
1934,#covid19pandemic,115
1935,humana,115
1936,roupas,115
1937,#stopcovid19,115
1938,apoiar,115
1939,lembra,115
1940,terca-feira,115
1941,ai?,115
1942,#chegadequarentena,114
1943,mantendo,114
1944,midia,114
1945,ativa,114
1946,#40tena,114
1947,#twitter,114
1948,lua,114
1949,200,114
1950,cai,114
1951,ajudando,113
1952,emergencia,113
1953,emergencial,113
1954,descobrir,113
1955,#zenetoecristiano,113
1956,fisico,113
1957,comunicacao,113
1958,pernambuco,113
1959,relembrar,113
1960,preocupacao,113
1961,#quarantinelife,113
1962,desconto,113
1963,doentes,113
1964,doacao,113
1965,continuamos,113
1966,fa,112
1967,ingles,112
1968,rindo,112
1969,varanda,112
1970,menor,112
1971,fila,112
1972,ligado,112
1973,portanto,112
1974,sinal,112
1975,farmacia,112
1976,#trabalho,112
1977,resolver,112
1978,01,112
1979,brincar,112
1980,necessarias,112
1981,#ansiedade,112
1982,lembro,112
1983,#boratrabalhar,112
1984,day,111
1985,#sextadetremurasdv,111
1986,inves,111
1987,unir,111
1988,deveriam,111
1989,plataformas,111
1990,#pernambuco,111
1991,tweet,111
1992,brincando,111
1993,isso?,111
1994,perca,111
1995,#ministeriodasaude,111
1996,beleza,111
1997,trouxe,111
1998,barba,111
1999,resenha,111
2000,treinos,111
2001,buscar,111
2002,aproveitem,111
2003,surtando,110
2004,rir,110
2005,02,110
2006,tras,110
2007,df,110
2008,sessao,110
2009,proximas,110
2010,#empreendedorismo,110
2011,votar,110
2012,preservar,110
2013,#leiaemcasa,110
2014,bolsominions,110
2015,fernando,110
2016,haha,110
2017,ti,110
2018,ex,110
2019,#quarentana,110
2020,#scnaoquermorrer,110
2021,historias,110
2022,esquecam,109
2023,es,109
2024,rico,109
2025,#usemascara,109
2026,casa:,109
2027,voltou,109
2028,parou,109
2029,dona,109
2030,banco,109
2031,#tamojunto,109
2032,eram,109
2033,queridos,109
2034,explica,109
2035,banda,109
2036,digo,109
2037,limpeza,109
2038,luis,109
2039,vertical,108
2040,coletivo,108
2041,franca,108
2042,festival,108
2043,doacoes,108
2044,sofrencia,108
2045,socorro,108
2046,baixe,108
2047,from,108
2048,banheiro,108
2049,#foco,108
2050,suspeita,108
2051,maratona,108
2052,baixar,108
2053,perigo,108
2054,nao?,108
2055,pensamento,108
2056,trabalhos,108
2057,fechado,108
2058,aumenta,108
2059,trocar,108
2060,lanca,108
2061,#euficoemcasa,108
2062,gratuitamente,108
2063,ligue,107
2064,hoje:,107
2065,auge,107
2066,mesmo?,107
2067,#jesus,107
2068,corpos,107
2069,kk,107
2070,tranquilo,107
2071,tome,107
2072,animar,107
2073,capacidade,107
2074,estavam,107
2075,dormindo,107
2076,circulacao,107
2077,faculdade,107
2078,#futebol,107
2079,crime,107
2080,olhando,107
2081,limpar,107
2082,#dog,107
2083,#photooftheday,107
2084,tecnologia,106
2085,reversiveis,106
2086,disposicao,106
2087,medica,106
2088,confere,106
2089,cuide-se,106
2090,sdds,106
2091,espalhar,106
2092,#saudade,106
2093,noite!,106
2094,amigas,106
2095,#coronavairus,106
2096,irresponsabilidade,106
2097,espirito,106
2098,felicidade,106
2099,peco,106
2100,msm,106
2101,fogo,106
2102,tag,105
2103,diretamente,105
2104,engracado,105
2105,#educacao,105
2106,deseja,105
2107,chefe,105
2108,bonito,105
2109,mundo!,105
2110,passar!,105
2111,oracao,105
2112,pras,105
2113,diariamente,105
2114,sob,105
2115,fale,105
2116,vira,105
2117,mantem,105
2118,ei,105
2119,enfim,105
2120,dificuldade,105
2121,organizar,105
2122,funcionar,105
2123,@zehdeabreu,105
2124,responder,104
2125,mesmos,104
2126,participacao,104
2127,conscientizacao,104
2128,#sabadodetremurasdv,104
2129,artista,104
2130,compre,104
2131,registra,104
2132,16h,104
2133,assistam,104
2134,aprendendo,104
2135,#like,104
2136,ana,104
2137,resta,104
2138,falei,104
2139,base,104
2140,copa,104
2141,tomei,104
2142,obra,104
2143,manaus,104
2144,geladeira,104
2145,serve,104
2146,4,104
2147,sorriso,103
2148,td,103
2149,prefeitos,103
2150,ovos,103
2151,perfeito,103
2152,andando,103
2153,24h,103
2154,visitar,103
2155,bb,103
2156,dm,103
2157,mto,103
2158,rosto,102
2159,#djonga,102
2160,aguardando,102
2161,canta,102
2162,libera,102
2163,cor,102
2164,mito,102
2165,imbecil,102
2166,aguentar,102
2167,independente,102
2168,#ficamandetta,102
2169,camisa,102
2170,diversos,102
2171,eventos,102
2172,caiu,101
2173,reduzir,101
2174,confira!,101
2175,votou,101
2176,alimentacao,101
2177,vias,101
2178,#obrasilnaopodeparar,101
2179,rolar,101
2180,coronga,101
2181,coloque,101
2182,@o,101
2183,imunidade,101
2184,regras,101
2185,genero,101
2186,florianopolis,101
2187,mentira,101
2188,falam,101
2189,deixem,101
2190,07,101
2191,ambiente,101
2192,casa!!,101
2193,#whatsapp,100
2194,ze,100
2195,reclamar,100
2196,#boy,100
2197,#historiasdaminhacasa,100
2198,professora,100
2199,velocidade,100
2200,#sol,100
2201,entrou,100
2202,respeite,100
2203,digitais,100
2204,amores,100
2205,cheguei,100
2206,08,100
2207,estranho,100
2208,oque,100
2209,ouvi,99
2210,sanidade,99
2211,amando,99
2212,esposa,99
2213,oficiais,99
2214,morto,99
2215,coloquei,99
2216,barra,99
2217,bicho,99
2218,sonhos,99
2219,delas,99
2220,parceria,99
2221,saude!,99
2222,monitoramento,99
2223,etaria,99
2224,pano,99
2225,silencio,99
2226,codigo,99
2227,cliente,99
2228,foto:,99
2229,meta,99
2230,ligar,99
2231,estivesse,98
2232,@flaviobolsonaro,98
2233,agencia,98
2234,recursos,98
2235,informar,98
2236,gestao,98
2237,processo,98
2238,respeita,98
2239,locais,98
2240,look,98
2241,selecao,98
2242,extremamente,98
2243,vitima,98
2244,guedes,98
2245,idoso,98
2246,download,98
2247,parada,98
2248,chegamos,98
2249,joga,98
2250,@globoplay,98
2251,interior,98
2252,prisao,98
2253,verdadeiro,98
2254,vejam,98
2255,media,98
2256,salvando,98
2257,comi,98
2258,equipamentos,97
2259,600,97
2260,familia!,97
2261,curte,97
2262,isolado,97
2263,distrair,97
2264,goias,97
2265,is,97
2266,desafios,97
2267,onda,97
2268,mensagens,97
2269,muda,97
2270,#fiquememcasacaralho,97
2271,#defendaosus,97
2272,corrente,97
2273,rui,97
2274,perceber,97
2275,diria,97
2276,metro,97
2277,#bolsonaroinfectado,96
2278,economica,96
2279,faxina,96
2280,amei,96
2281,branco,96
2282,#flamengo,96
2283,#saudades,96
2284,@globonews,96
2285,#makeup,96
2286,ouca:,96
2287,completamente,96
2288,relaxar,96
2289,#tudovaipassar,96
2290,tocando,96
2291,ouvidos,96
2292,pontos,96
2293,parecendo,96
2294,evento,96
2295,e..,96
2296,passear,96
2297,#marketingdigital,95
2298,comprei,95
2299,@veramagalhaes,95
2300,entregar,95
2301,aberto,95
2302,rosa,95
2303,histeria,95
2304,quatro,95
2305,#fiqueemcasasc,95
2306,inteira,95
2307,agir,95
2308,#livro,95
2309,quis,95
2310,impossivel,95
2311,militar,95
2312,#fiquebem,95
2313,#viruschines,95
2314,@youtubebrasil,95
2315,!!!!,95
2316,bh,95
2317,#meme,94
2318,salarios,94
2319,daqueles,94
2320,procurando,94
2321,canto,94
2322,#domingoderamos,94
2323,lazer,94
2324,lutar,94
2325,#video,94
2326,receitas,94
2327,vazia,94
2328,#covid19pt,94
2329,separamos,94
2330,covid-19:,94
2331,extrema,94
2332,normalidade,94
2333,bosta,94
2334,agenda,94
2335,pagamento,94
2336,plantao,94
2337,liberou,94
2338,colaboradores,94
2339,paciente,93
2340,#online,93
2341,detalhes,93
2342,formas,93
2343,desespero,93
2344,caras,93
2345,penso,93
2346,passada,93
2347,ajudem,93
2348,#lockdown,93
2349,#rendabasicaja,93
2350,ead,93
2351,galera!,93
2352,make,93
2353,recorde,93
2354,conjunto,93
2355,lt;3,93
2356,reunir,93
2357,you,93
2358,opcoes,93
2359,ferramentas,93
2360,anda,93
2361,carlos,93
2362,durar,92
2363,alternativa,92
2364,#celebridades,92
2365,tudo!,92
2366,praticamente,92
2367,reforcar,92
2368,nada!,92
2369,estejam,92
2370,#bdsp,92
2371,#errejota,92
2372,preto,92
2373,irmaos,92
2374,juntos!,92
2375,conteudos,92
2376,vim,92
2377,professores,92
2378,refletir,92
2379,escutar,92
2380,pizza,92
2381,aconteceu,92
2382,31,92
2383,vindo,92
2384,#jogos,92
2385,domiciliar,91
2386,estadual,91
2387,bancos,91
2388,longo,91
2389,gostei,91
2390,produzir,91
2391,preguica,91
2392,faltar,91
2393,suspensao,91
2394,igrejas,91
2395,cruz,91
2396,santana,91
2397,alias,91
2398,motivos,91
2399,aqui!,91
2400,esperamos,91
2401,audio,91
2402,publicas,91
2403,usem,91
2404,antagonista,91
2405,abre,90
2406,clima,90
2407,@carlosbolsonaro,90
2408,shopping,90
2409,#comedia,90
2410,dps,90
2411,fazia,90
2412,preparando,90
2413,entretenimento,90
2414,impressao,90
2415,#coronavirussempanico,90
2416,firmes,90
2417,eis,90
2418,jornalistas,90
2419,moral,90
2420,#cearasc,90
2421,pensou,90
2422,presidencia,90
2423,vidas!,90
2424,brasil:,90
2425,contaminar,90
2426,roberto,90
2427,@fabricioviana,90
2428,rei,90
2429,tamanho,90
2430,ce,90
2431,deem,90
2432,posto,89
2433,desgoverno,89
2434,enorme,89
2435,500,89
2436,acredite,89
2437,#salvador,89
2438,@carlosmoises,89
2439,pa,89
2440,tornar,89
2441,pele,89
2442,pegando,89
2443,custa,89
2444,depende,89
2445,possam,89
2446,like,89
2447,#reflexao,89
2448,repost,89
2449,marcelo,89
2450,tik,89
2451,amigos!,89
2452,rsrs,89
2453,cena,89
2454,tivemos,89
2455,avenida,89
2456,chifre,89
2457,propaganda,89
2458,av,89
2459,demais!,89
2460,pressao,88
2461,comum,88
2462,desenho,88
2463,perguntas,88
2464,trabalham,88
2465,civil,88
2466,pausa,88
2467,pequena,88
2468,presenca,88
2469,#saudepublica,88
2470,tamo,88
2471,#trabalhoremoto,88
2472,nota,88
2473,queda,88
2474,habitos,88
2475,#vamospararobrasil,88
2476,#emcasaagenteviraojogo,88
2477,samba,88
2478,lute,88
2479,sequencia,87
2480,#lives,87
2481,sempre!,87
2482,posicao,87
2483,calor,87
2484,sentimentos,87
2485,namorado,87
2486,conto,87
2487,impactos,87
2488,humor,87
2489,letalidade,87
2490,#bbbb20,87
2491,#sunset,87
2492,interessante,87
2493,perfeita,87
2494,cinco,87
2495,ressaca,87
2496,sdv,87
2497,#livegustavolima,87
2498,negocios,87
2499,paulista,87
2500,agora!,87
2501,dia..,87
2502,#news,87
2503,riscos,87
2504,escutando,87
2505,preocupada,87
2506,crescimento,87
2507,estarei,87
2508,modelo,86
2509,neto,86
2510,#sertanejo,86
2511,dancar,86
2512,rola,86
2513,colegas,86
2514,#challenge,86
2515,#cafe,86
2516,#quarentenaliteraria,86
2517,barulho,86
2518,decisoes,86
2519,trilha,86
2520,desejamos,86
2521,goiania,86
2522,pequenas,86
2523,central,86
2524,aviso,86
2525,utilidade,86
2526,absurdo,86
2527,#lacasadepapel4,86
2528,dono,86
2529,#novocoronavirus,86
2530,cabe,86
2531,projetos,86
2532,alegrar,86
2533,evolucao,86
2534,meninas,86
2535,consequencias,86
2536,raiva,86
2537,#happyeaster,85
2538,#quarentena..,85
2539,querida,85
2540,estudantes,85
2541,cov,85
2542,escutem,85
2543,#stayathomeandstaysafe,85
2544,terceiro,85
2545,subir,85
2546,partiu,85
2547,kkkkkkkkk,85
2548,pecas,85
2549,sentimento,85
2550,irresponsaveis,85
2551,burro,85
2552,21h,85
2553,#cultura,85
2554,patrao,85
2555,la!,85
2556,#lgbtqsnotopo,85
2557,representa,85
2558,poco,85
2559,dormi,84
2560,#ead,84
2561,baixa,84
2562,#vozao,84
2563,paga,84
2564,estudando,84
2565,aquilo,84
2566,tirando,84
2567,#praia,84
2568,conselho,84
2569,acabe,84
2570,previsao,84
2571,#famosos,84
2572,violencia,84
2573,#emprego,84
2574,estabelecimentos,84
2575,come,84
2576,office?,84
2577,#lgbtqseguelgbtq,84
2578,tirei,84
2579,esforco,84
2580,amem,84
2581,fantastico,84
2582,whatsapp:,84
2583,#quarentenanaoeferias,84
2584,comenta,84
2585,sugestao,84
2586,filha?,84
2587,09,84
2588,iremos,84
2589,infancia,84
2590,#ceara,83
2591,equipes,83
2592,obito,83
2593,stay,83
2594,avisar,83
2595,parentes,83
2596,#naosaiadecasa,83
2597,forcas,83
2598,chato,83
2599,atendendo,83
2600,#bolsonaronaoemaispresidente,83
2601,toque,83
2602,oh,83
2603,elite,83
2604,r,83
2605,prioridade,83
2606,pegou,83
2607,servidores,83
2608,niteroi,83
2609,terceira,83
2610,guarda,83
2611,equador,83
2612,@pastormalafaia,83
2613,isolar,83
2614,lula,83
2615,dado,82
2616,with,82
2617,dou,82
2618,prazer,82
2619,entrando,82
2620,fizemos,82
2621,seres,82
2622,teria,82
2623,favor!,82
2624,papai,82
2625,cumprir,82
2626,amazon,82
2627,camara,82
2628,#forabolsonarogenocida,82
2629,critica,82
2630,cumprindo,82
2631,t,82
2632,tratar,82
2633,privilegio,82
2634,egoismo,82
2635,17h,82
2636,diversao,82
2637,acompanhando,82
2638,#domingou,82
2639,ricos,82
2640,#quaresma,82
2641,transito,82
2642,baile,82
2643,nestes,82
2644,#rock,82
2645,#sars,82
2646,agora:,82
2647,escute,82
2648,#treino,82
2649,analise,82
2650,cargo,82
2651,sanitaria,81
2652,fizer,81
2653,treinando,81
2654,0,81
2655,ligacao,81
2656,pensamentos,81
2657,thread,81
2658,#pmscnasruas,81
2659,gnt,81
2660,semana!,81
2661,#botecoemcasa,81
2662,nele,81
2663,portas,81
2664,impacto,81
2665,animais,81
2666,suficiente,81
2667,proposta,81
2668,#cuarentena,81
2669,sente,81
2670,principal,81
2671,prol,81
2672,comece,81
2673,colocou,81
2674,terao,81
2675,#chocolate,81
2676,cansado,81
2677,abracos,81
2678,matou,81
2679,prof,81
2680,#medicina,81
2681,pronta,81
2682,equilibrio,80
2683,ai..,80
2684,lembre-se:,80
2685,recomendo,80
2686,#cat,80
2687,velhos,80
2688,provavelmente,80
2689,municipios,80
2690,planos,80
2691,juro,80
2692,doida,80
2693,#fakenews,80
2694,#poesia,80
2695,solucoes,80
2696,sertanejo,80
2697,peguei,80
2698,praias,80
2699,computador,80
2700,criatividade,80
2701,quadro,80
2702,#distanciasalva,80
2703,lancamento,80
2704,suspenso,80
2705,fas,80
2706,primeiros,80
2707,lutando,80
2708,esquece,80
2709,gravar,80
2710,reportagem,80
2711,cerca,80
2712,ps:,80
2713,mg,80
2714,avisa,80
2715,verme,80
2716,dificuldades,80
2717,dengue,80
2718,cozinhar,80
2719,visao,80
2720,gastar,80
2721,invisivel,79
2722,#series,79
2723,mau,79
2724,gol,79
2725,dancando,79
2726,ilha,79
2727,reunioes,79
2728,volte,79
2729,haja,79
2730,sejamos,79
2731,mt,79
2732,rever,79
2733,comunidades,79
2734,esporte,79
2735,aprendi,79
2736,tomou,79
2737,feed,79
2738,e!,79
2739,#happy,79
2740,#juntoscontraocoronavirus,79
2741,jornalismo,79
2742,estarao,79
2743,arroz,79
2744,trem,79
2745,#profissionaisdasaude,79
2746,rn,79
2747,sangue,79
2748,pipoca,79
2749,ignore,79
2750,conversando,78
2751,torcida,78
2752,caminhada,78
2753,#lavarasmaos,78
2754,perna,78
2755,#jn,78
2756,higienico,78
2757,mudanca,78
2758,social!,78
2759,suspensos,78
2760,lancado,78
2761,inscreva-se,78
2762,europa,78
2763,homens,78
2764,basicas,78
2765,#diamundialdasaude,78
2766,suspensa,78
2767,portal,78
2768,#perguntacorona,78
